vocals,instrumental,score,CLAP,normalized_score,normalized_CLAP,MERT,normalized_MERT
The J Arthur Keenes Band - The Boring World of Niels Bohr,Short Hand - Certain Strangers,52.45759963989258,0.0074392688,0.45824382912874523,-1.1556536,0.13947575,0.24996668
The J Arthur Keenes Band - The Boring World of Niels Bohr,The Cute Lepers - Young Hearts,50.77564239501953,0.71086395,-0.09572376082957476,1.2206101,-0.70756036,-1.2297766
The J Arthur Keenes Band - The Boring World of Niels Bohr,The Embarrassment - Patio Set,50.12745475769043,-0.119015835,-0.30921012880148047,-1.582836,0.86806035,1.5227793
The J Arthur Keenes Band - The Boring World of Niels Bohr,The J Arthur Keenes Band - The Boring World of Niels Bohr,50.76717948913574,1.0,-0.09851109421202384,2.1973507,0.23186624,0.41136974
The J Arthur Keenes Band - The Boring World of Niels Bohr,The Oranges Band - Ride the Nuclear Wave,50.75470542907715,0.040585726,-0.10261953692584329,-1.0436803,-0.63563246,-1.1041211
The J Arthur Keenes Band - The Boring World of Niels Bohr,Wann - Happy Birthday,52.36494255065918,0.03263385,0.42772639203476426,-1.0705428,-0.89392525,-1.5553498
The J Arthur Keenes Band - The Boring World of Niels Bohr,ZOELEELA - Jewel,50.70408248901367,-0.008984117,-0.11929265283830236,-1.211134,-0.41905525,-0.725768
The Oranges Band - Ride the Nuclear Wave,Bam Bam - Hi-Q,52.30958938598633,0.47688478,0.4094953345427529,0.43019685,0.8770803,1.5385369
The Oranges Band - Ride the Nuclear Wave,Benji Cossa - New Flowers (Fast 4-track Version),52.269161224365234,0.20379871,0.396179959655579,-0.4923248,-0.7255646,-1.2612294
The Oranges Band - Ride the Nuclear Wave,Bessie Smith - My Sweetie Went Away,47.22831535339356,0.84033966,-1.2640674972911043,1.6579965,-0.9202987,-1.6014233
The Oranges Band - Ride the Nuclear Wave,David Rovics - We Just Want The World,53.680477142333984,0.21251781,0.8610094195780125,-0.46287048,0.2624285,0.464761
The Oranges Band - Ride the Nuclear Wave,deef - Ein sonniger Tag mit dir,50.26371574401856,0.8319177,-0.2643313600743738,1.629546,0.2708638,0.4794972
The Oranges Band - Ride the Nuclear Wave,Dragon Or Emperor - Part of Me Says,52.0064754486084,0.18339217,0.3096620612036895,-0.5612609,0.7639723,1.340941
The Oranges Band - Ride the Nuclear Wave,Grand Mal - Children of Light,51.748735427856445,0.74444985,0.22477309118558197,1.3340678,0.7103429,1.2472522
The Oranges Band - Ride the Nuclear Wave,Home Blitz - Secret Wave,52.11934280395508,0.30463827,0.3468359293367578,-0.15167515,-0.7536777,-1.3103421
The Oranges Band - Ride the Nuclear Wave,Josh Woodward - Cien Volando,51.70878791809082,0.62557584,0.21161602326536258,0.93249536,-0.66876036,-1.1619943
The Oranges Band - Ride the Nuclear Wave,Los Steaks - Sunday Girls,52.83817672729492,0.18801402,0.5835902804397275,-0.5456476,-0.93367827,-1.624797
The Oranges Band - Ride the Nuclear Wave,Mia Doi Todd - I gave you my home,51.68409729003906,0.6235518,0.2034839451414493,0.9256578,0.54638207,0.96081823
The Oranges Band - Ride the Nuclear Wave,Orange Peels - Grey Holiday,51.81064414978027,0.021055885,0.24516327981022293,-1.1096548,-0.8568646,-1.4906061
The Oranges Band - Ride the Nuclear Wave,Poland - Lying Machine,51.794708251953125,0.6788752,0.2399146500129811,1.1125479,-0.94180316,-1.6389909
The Oranges Band - Ride the Nuclear Wave,Shearer - Itch,51.825246810913086,0.24601334,0.24997279623484095,-0.34971806,-0.35236928,-0.60926986
The Oranges Band - Ride the Nuclear Wave,Short Hand - Certain Strangers,53.23170471191406,0.5821136,0.7132022250269842,0.7856741,-0.16523387,-0.2823507
The Oranges Band - Ride the Nuclear Wave,The Cute Lepers - Young Hearts,51.39912796020508,-0.07452841,0.10962675980491872,-1.4325515,0.8195865,1.4380971
The Oranges Band - Ride the Nuclear Wave,The Embarrassment - Patio Set,51.06974983215332,0.75633615,0.001143141485840984,1.3742213,-0.80305475,-1.3966022
The Oranges Band - Ride the Nuclear Wave,The J Arthur Keenes Band - The Boring World of Niels Bohr,51.35612487792969,0.040585726,0.09546331188048852,-1.0436803,-0.4232282,-0.73305804
The Oranges Band - Ride the Nuclear Wave,The Oranges Band - Ride the Nuclear Wave,51.3214225769043,1.0000004,0.08403380014727274,2.197352,0.8042341,1.4112769
The Oranges Band - Ride the Nuclear Wave,Wann - Happy Birthday,52.99437713623047,0.21787708,0.6350362754864447,-0.44476616,0.8676627,1.5220847
The Oranges Band - Ride the Nuclear Wave,ZOELEELA - Jewel,51.418556213378906,0.4330867,0.11602562792158004,0.282241,0.28697038,0.5076348
Wann - Happy Birthday,Bam Bam - Hi-Q,49.27650451660156,0.3653359,-0.5894781651426967,0.0533697,0.71007633,1.2467866
Wann - Happy Birthday,Benji Cossa - New Flowers (Fast 4-track Version),49.81097602844238,0.7970794,-0.413445215305029,1.5118575,-0.36907393,-0.63845235
Wann - Happy Birthday,Bessie Smith - My Sweetie Went Away,45.86309242248535,0.23841244,-1.7137158216444024,-0.37539494,-0.3618364,-0.62580866
Wann - Happy Birthday,David Rovics - We Just Want The World,50.48217391967773,0.32343233,-0.19238021539130332,-0.08818627,0.28252283,0.4998651
Wann - Happy Birthday,deef - Ein sonniger Tag mit dir,47.74099349975586,0.28281328,-1.0952123863598764,-0.22540289,0.7543731,1.3241715
Wann - Happy Birthday,Dragon Or Emperor - Part of Me Says,48.439266204833984,0.47243363,-0.8652300555099607,0.41516027,0.2658115,0.470671
Wann - Happy Birthday,Grand Mal - Children of Light,48.65859413146973,0.22032289,-0.7929924506009679,-0.4365039,0.05351012,0.099787645
Wann - Happy Birthday,Home Blitz - Secret Wave,49.36081504821777,0.8758752,-0.5617097410939259,1.7780404,-0.25713125,-0.44289228
Wann - Happy Birthday,Josh Woodward - Cien Volando,49.2574577331543,0.37154466,-0.5957513928093942,0.07434369,-0.4192693,-0.7261419
Wann - Happy Birthday,Los Steaks - Sunday Girls,50.29580879211426,0.69756764,-0.25376122901891346,1.1756934,-0.42579848,-0.7375482
Wann - Happy Birthday,Mia Doi Todd - I gave you my home,49.03760719299317,0.31004634,-0.6681611251348352,-0.13340592,0.46083868,0.81137687
Wann - Happy Birthday,Orange Peels - Grey Holiday,49.22851943969727,-0.04759313,-0.6052824773436531,-1.3415605,-0.66515887,-1.1557027
Wann - Happy Birthday,Poland - Lying Machine,49.265005111694336,0.2127505,-0.5932655965068584,-0.46208447,-0.534463,-0.9273814
Wann - Happy Birthday,Shearer - Itch,48.98188781738281,0.5316136,-0.6865127974588143,0.61507815,-0.5352333,-0.92872715
Wann - Happy Birthday,Short Hand - Certain Strangers,50.14507293701172,0.38899723,-0.30340742461989784,0.13330083,-0.51365656,-0.8910333
Wann - Happy Birthday,The Cute Lepers - Young Hearts,47.75188064575195,-0.095802166,-1.0916266079179067,-1.5044171,0.50846744,0.8945827
Wann - Happy Birthday,The Embarrassment - Patio Set,47.75824165344238,0.18823338,-1.0895315534147587,-0.5449066,-0.13174674,-0.2238498
Wann - Happy Birthday,The J Arthur Keenes Band - The Boring World of Niels Bohr,48.2448844909668,0.03263385,-0.9292514031935645,-1.0705428,-0.6131116,-1.0647779
Wann - Happy Birthday,The Oranges Band - Ride the Nuclear Wave,48.35623550415039,0.21787708,-0.8925769558491027,-0.44476616,0.58760905,1.0328404
Wann - Happy Birthday,Wann - Happy Birthday,49.89386749267578,1.0,-0.38614417373012383,2.1973507,0.35399824,0.6247302
Wann - Happy Birthday,ZOELEELA - Jewel,48.7765064239502,0.38062721,-0.7541569875171247,0.10502579,-0.33021498,-0.5705671
ZOELEELA - Jewel,Bam Bam - Hi-Q,53.856781005859375,0.44929692,0.919076666337827,0.33700135,-0.90359086,-1.5722353
ZOELEELA - Jewel,Benji Cossa - New Flowers (Fast 4-track Version),53.96770095825195,0.25472736,0.9556091399738297,-0.3202809,0.622521,1.0938303
ZOELEELA - Jewel,Bessie Smith - My Sweetie Went Away,48.08796501159668,0.48317513,-0.9809342304884636,0.4514465,0.7067404,1.2409588
ZOELEELA - Jewel,David Rovics - We Just Want The World,54.77952575683594,0.23641604,1.2229908635644988,-0.38213906,-0.41950703,-0.72655725
ZOELEELA - Jewel,deef - Ein sonniger Tag mit dir,50.865867614746094,0.63855904,-0.06600728160411365,0.97635436,-0.51340884,-0.89060056
ZOELEELA - Jewel,Dragon Or Emperor - Part of Me Says,53.41021156311035,0.11822031,0.7719950453853403,-0.78142023,-0.67950344,-1.1807622
ZOELEELA - Jewel,Grand Mal - Children of Light,52.27223205566406,0.43180522,0.39719136527778837,0.27791202,-0.39178807,-0.6781332
ZOELEELA - Jewel,Home Blitz - Secret Wave,53.61284255981445,0.28905463,0.8387333677994133,-0.20431878,0.69767326,1.2251189
ZOELEELA - Jewel,Josh Woodward - Cien Volando,53.47482681274414,0.47428784,0.7932766530024751,0.42142403,0.7543069,1.3240559
ZOELEELA - Jewel,Los Steaks - Sunday Girls,54.305978775024414,0.20044176,1.0670239499905652,-0.50366503,0.6393369,1.1232072
ZOELEELA - Jewel,Mia Doi Todd - I gave you my home,52.95100212097168,0.30447114,0.6207503281232998,-0.15223974,-0.71008,-1.2341784
ZOELEELA - Jewel,Orange Peels - Grey Holiday,52.83166313171387,-0.04500718,0.581444969756594,-1.3328247,0.8824284,1.5478798
ZOELEELA - Jewel,Poland - Lying Machine,53.42577934265137,0.4296615,0.777122432148367,0.27067026,0.8524987,1.4955937
ZOELEELA - Jewel,Shearer - Itch,53.6703987121582,0.14207198,0.8576899988899662,-0.700846,0.72214174,1.2678645
ZOELEELA - Jewel,Short Hand - Certain Strangers,54.82284927368164,0.66953,1.2372598494668987,1.0809784,0.17495629,0.31195
ZOELEELA - Jewel,The Cute Lepers - Young Hearts,53.40451622009277,-0.015960125,0.7701192334673793,-1.2346998,-0.8959366,-1.5588635
ZOELEELA - Jewel,The Embarrassment - Patio Set,51.93669128417969,0.43541378,0.28667802548954385,0.2901022,0.5389618,0.94785535
ZOELEELA - Jewel,The J Arthur Keenes Band - The Boring World of Niels Bohr,51.58501052856445,-0.008984117,0.17084883826332684,-1.211134,0.7913657,1.3887963
ZOELEELA - Jewel,The Oranges Band - Ride the Nuclear Wave,52.47885513305664,0.4330867,0.4652445150007336,0.282241,-0.8882759,-1.5454806
ZOELEELA - Jewel,Wann - Happy Birthday,55.15170860290527,0.38062721,1.3455725967740255,0.10502579,-0.57000554,-0.98947304
ZOELEELA - Jewel,ZOELEELA - Jewel,52.45336532592773,0.99999964,0.45684922013414364,2.1973495,0.06034991,0.11173653
